app_name,tags,specs,id,metascore,developer,Accounting,Action,Adventure,Animation &amp,Audio production,Casual,Design &amp,Early access,Education,Free to play,Illustration,Indie,Massively multiplayer,Modeling,None,Photo editing,Rpg,Racing,Simulation,Software training,Sports,Strategy,Utilities,Video production,Web publishing,release_year,playtimeforever
Penny Arcade's On the Rain-Slick Precipice of Darkness 4,"['RPG', 'Indie', 'JRPG', 'Comedy', 'Turn-Based', 'Retro']","['Single-player', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",237570,0,Zeboyd Games,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2013,52612
R.I.P.D.: The Game,"['Action', 'Third-Person Shooter']","['Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support']",237590,0,Old School Games,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,20057
DuckTales: Remastered,"['Platformer', 'Remake', 'Adventure', 'Retro', 'Classic', 'Action', 'Great Soundtrack', 'Singleplayer', 'Casual', 'Cartoon', '2D', 'Family Friendly', 'Exploration', 'Short', 'Difficult', 'Horror']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",237630,66,WayForward,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,82802
Angry Video Game Nerd Adventures,"['Platformer', 'Indie', 'Difficult', 'Action', 'Retro', 'Comedy', 'Pixel Graphics', 'Adventure', 'Singleplayer', 'Great Soundtrack', '2D', 'Satire', 'Memes', 'Funny', 'Side Scroller', 'Controller', 'Nudity']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']",237740,77,FreakZone Games,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,89942
Intake,"['Indie', 'Action', 'Great Soundtrack', 'Score Attack', 'Arcade', 'Music', 'Fast-Paced', 'Difficult']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",237760,0,Cipher Prime Studios,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,10554
Dreamfall Chapters,"['Adventure', 'Story Rich', 'Female Protagonist', 'Atmospheric', 'Fantasy', 'Cyberpunk', 'Choices Matter', 'Kickstarter', 'Episodic', 'Singleplayer', 'Third Person', 'Sci-fi', 'Point & Click', 'Indie', 'Great Soundtrack', 'Futuristic', 'Exploration', 'Choose Your Own Adventure', 'Walking Simulator', 'Action']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",237850,71,Red Thread Games,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,77393
Planet Explorers,"['Sandbox', 'Open World', 'Survival', 'Adventure', 'Multiplayer', 'RPG', 'Crafting', 'Exploration', 'Building', 'Sci-fi', 'Indie', 'Action', 'Co-op', 'Simulation', 'Voxel', 'Singleplayer', 'Third Person', 'Action RPG', 'Massively Multiplayer', 'Walking Simulator']","['Single-player', 'Multi-player', 'Online Multi-Player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Trading Cards', 'Steam Workshop', 'Partial Controller Support']",237870,0,Pathea Games,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2016,323181
Agarest: Generations of War,"['JRPG', 'RPG', 'Anime', 'Strategy', 'Turn-Based', 'Fantasy', 'Strategy RPG', 'Adventure', 'Tactical RPG', 'Singleplayer', 'Turn-Based Strategy', 'Tactical', 'Visual Novel', 'Character Customization', 'Romance', 'Dating Sim', 'Controller', 'Story Rich']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",237890,45,Idea Factory,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2014,309198
Transistor,"['Great Soundtrack', 'Female Protagonist', 'Indie', 'Cyberpunk', 'Sci-fi', 'Story Rich', 'Action RPG', 'RPG', 'Singleplayer', 'Isometric', 'Atmospheric', 'Action', 'Narration', 'Strategy', 'Adventure', 'Tactical', 'Turn-Based', 'Hack and Slash', 'Short', '2D']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",237930,83,Supergiant Games,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2014,575972
UFO: Afterlight,"['Strategy', 'Tactical', 'Sci-fi', 'Indie', 'Real-Time with Pause', 'Aliens', 'Turn-Based', 'Singleplayer', 'Mars', 'RPG', 'Turn-Based Strategy']","['Single-player', 'Captions available']",237950,71,Altar Games,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2007,12555
Memento Mori 2,"['Adventure', 'Indie', 'Point & Click', 'Female Protagonist', 'Singleplayer']","['Single-player', 'Steam Achievements', 'Steam Cloud']",237970,65,Centauri Production,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,764
The Banner Saga,"['RPG', 'Turn-Based', 'Strategy', 'Tactical', 'Indie', 'Turn-Based Strategy', 'Story Rich', 'Fantasy', 'Great Soundtrack', 'Kickstarter', 'Tactical RPG', 'Choices Matter', 'Hand-drawn', 'Atmospheric', 'Crowdfunded', '2D', 'Singleplayer', 'Strategy RPG', 'Adventure', 'Touch-Friendly']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Captions available', 'Steam Cloud', 'Includes level editor']",237990,80,Stoic,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2014,373674
Deus Ex: Human Revolution - Director's Cut,"['Cyberpunk', 'Stealth', 'RPG', 'Sci-fi', 'FPS', 'Action', 'Singleplayer', 'Story Rich', 'Great Soundtrack', 'Dystopian', 'Transhumanism', 'First-Person', 'Adventure', 'Inventory Management', 'Atmospheric', 'Shooter', 'Futuristic', 'Replay Value', 'Open World', 'Action RPG']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'Partial Controller Support', 'Steam Cloud', 'Commentary available']",238010,91,"Eidos Montreal,Feral Interactive (Mac)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2013,2524782
The Apogee Throwback Pack,"['Action', 'FPS', 'Classic', 'Shooter', 'Retro']",['Single-player'],238050,0,Interceptor Entertainment,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,8895
Sniper Elite 3,"['Sniper', 'Action', 'Stealth', 'Multiplayer', 'World War II', 'Shooter', 'Co-op', 'Adventure', 'Third-Person Shooter', 'Tactical', 'Third Person', 'War', 'Singleplayer', 'Online Co-Op', 'Open World', 'Gore', 'Strategy', 'FPS', 'Atmospheric', 'Simulation']","['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",238090,0,Rebellion,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1377052
System Shock 2,"['RPG', 'Cyberpunk', 'Horror', 'Sci-fi', 'Classic', 'FPS', 'Survival Horror', 'Action', 'Cult Classic', 'Space', 'First-Person', 'Story Rich', 'Atmospheric', 'Great Soundtrack', 'Singleplayer', 'Co-op', 'Inventory Management', 'Shooter', 'Survival', 'Adventure']","['Single-player', 'Co-op', 'Steam Trading Cards']",238210,92,"Irrational Games,Looking Glass Studios",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1999,275167
Edge of Space,"['Sandbox', 'Indie', 'Adventure', 'Action', '2D', 'Crafting', 'Space', 'Sci-fi', 'RPG', 'Survival', 'Multiplayer', 'Open World', 'Platformer', 'Co-op', 'Building', 'Pixel Graphics', 'Exploration', 'Side Scroller', 'Singleplayer', 'Metroidvania']","['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Steam Trading Cards']",238240,0,Handyman Studios,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2015,274224
Pinball Arcade,"['Pinball', 'Simulation', 'Free to Play', 'Arcade', 'Classic', 'Singleplayer', 'Casual', 'Multiplayer', 'Retro']","['Single-player', 'Multi-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support']",238260,0,FarSight Studios,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,200461
Outlast,"['Horror', 'Atmospheric', 'First-Person', 'Survival Horror', 'Survival', 'Gore', 'Adventure', 'Action', 'Singleplayer', 'Psychological Horror', 'Indie', 'Dark', 'Stealth', 'Nudity', 'Parkour', 'Difficult', '3D Vision', 'Walking Simulator', 'Sci-fi', 'FPS']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Captions available', 'Steam Cloud']",238320,80,Red Barrels,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,768527
Magicka 2,"['Magic', 'Co-op', 'Adventure', 'Comedy', 'Action', 'Multiplayer', 'Funny', 'Online Co-Op', 'Atmospheric', 'Team-Based', 'PvP', 'Open World', 'RPG', 'Local Co-Op', 'Fantasy', 'Memes', 'Gore', 'Local Multiplayer', 'Singleplayer', 'Isometric']","['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']",238370,69,Pieces Interactive,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,288667
Contagion,"['Zombies', 'Survival', 'Action', 'Co-op', 'Multiplayer', 'Horror', 'FPS', 'Online Co-Op', 'Indie', 'First-Person', 'Shooter', 'Adventure', 'Open World', 'Survival Horror', 'PvP', 'Atmospheric', 'Gore', 'Singleplayer', 'Competitive', 'Local Co-Op']","['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Includes level editor']",238430,62,"Monochrome, Inc",0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,1486428
BattleBlock Theater®,"['Comedy', 'Co-op', 'Platformer', 'Funny', 'Multiplayer', 'Indie', 'Adventure', 'Local Co-Op', '2D', 'Action', 'Great Soundtrack', 'Casual', 'Puzzle', 'Online Co-Op', 'Level Editor', 'Local Multiplayer', 'Singleplayer', 'Difficult', 'Team-Based', 'Sandbox']","['Single-player', 'Multi-player', 'Online Multi-Player', 'Local Multi-Player', 'Co-op', 'Online Co-op', 'Local Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Includes level editor']",238460,85,The Behemoth,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,3841687
Super Puzzle Platformer Deluxe,"['Indie', 'Action', 'Casual', 'Platformer', 'Puzzle', 'Puzzle-Platformer', 'Difficult', 'Great Soundtrack', 'Pixel Graphics', 'Local Multiplayer']","['Single-player', 'Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Leaderboards']",238530,0,Andrew Morrish,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,16327
Fist Puncher,"['Action', 'Indie', ""Beat 'em up"", 'Local Co-Op', 'Pixel Graphics', '4 Player Local', 'Retro', '2D', 'Side Scroller']","['Single-player', 'Co-op', 'Local Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",238630,73,Team2Bit,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,10531
Might & Magic X - Legacy,"['RPG', 'Turn-Based', 'Fantasy', 'Singleplayer', 'CRPG', 'Dungeon Crawler', 'Classic', 'First-Person', 'Tactical', 'Open World', 'Grid-Based Movement', 'Retro', 'Difficult', 'Adventure', 'Magic', 'Party-Based RPG']",['Single-player'],238750,70,Ubisoft,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2014,198574
Citadels,"['Strategy', 'Action', 'Medieval', 'RTS']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Leaderboards']",238870,20,Games Distillery s.r.o.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,11940
Skyward Collapse,"['Strategy', 'Simulation', 'Indie', 'Turn-Based', 'God Game', 'Singleplayer', 'Fantasy']","['Single-player', 'Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards']",238890,64,"Arcen Games, LLC",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2013,29318
Bionic Dues,"['Strategy', 'Rogue-like', 'RPG', 'Turn-Based', 'Indie', 'Turn-Based Strategy', 'Robots', 'Tactical', 'Rogue-lite', 'Sci-fi', 'Mechs', 'Singleplayer', 'Great Soundtrack', '2D']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",238910,71,"Arcen Games, LLC",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2013,96741
7 Grand Steps: What Ancients Begat,"['Strategy', 'Indie', 'Board Game', 'Casual', 'Simulation', 'Singleplayer', 'Historical', 'Turn-Based']","['Single-player', 'Steam Trading Cards']",238930,0,Mousechief,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2013,23169
"Papers, Please","['Indie', 'Political', 'Simulation', 'Point & Click', 'Singleplayer', 'Dystopian', 'Puzzle', 'Pixel Graphics', 'Retro', 'Multiple Endings', 'Atmospheric', 'Adventure', 'Story Rich', 'Strategy', 'Casual', '2D', 'Great Soundtrack', 'Replay Value', 'Difficult', 'Surreal']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",239030,85,3909,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,1525978
Hammerwatch,"['Indie', 'Dungeon Crawler', 'RPG', 'Co-op', 'Action', 'Pixel Graphics', 'Local Co-Op', 'Online Co-Op', 'Adventure', 'Retro', 'Hack and Slash', 'Multiplayer', 'Fantasy', '2D', '4 Player Local', 'Top-Down', 'Singleplayer', 'Local Multiplayer', 'Rogue-like', 'Level Editor']","['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Partial Controller Support', 'Includes level editor']",239070,72,Crackshell,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2013,688153
Samurai Gunn,"['Local Multiplayer', 'Action', 'Indie', 'Local Co-Op', '4 Player Local', 'Fighting', 'Multiplayer', 'Pixel Graphics', 'Great Soundtrack', 'GameMaker']","['Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Partial Controller Support', 'Stats']",239090,78,Teknopants,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,7628
FINAL FANTASY III,"['JRPG', 'RPG', 'Turn-Based', 'Remake', 'Classic', 'Fantasy', 'Singleplayer', 'Retro', 'Great Soundtrack', 'Adventure', 'Story Rich', 'Class-Based', 'Open World', 'Difficult', 'Strategy', 'Turn-Based Strategy']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",239120,68,Square Enix,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2014,135041
Dying Light,"['Zombies', 'Survival', 'Open World', 'Parkour', 'Co-op', 'Action', 'Multiplayer', 'First-Person', 'Horror', 'Gore', 'Survival Horror', 'Crafting', 'FPS', 'Adventure', 'Atmospheric', 'Shooter', 'Singleplayer', 'RPG', 'Stealth', 'Sandbox']","['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Includes level editor']",239140,87,Techland,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015,6904911
Thief,"['Stealth', 'Action', 'Adventure', 'First-Person', 'Singleplayer', 'Dark', 'Steampunk', 'Atmospheric', 'Horror', 'Parkour', 'Assassin', 'Open World', 'Heist', 'RPG', 'Medieval', 'FPS', 'Nudity', 'Fantasy', 'Strategy', '3D Vision']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",239160,70,"Eidos-Montréal,Feral Interactive (Mac)",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1202377
Amnesia: A Machine for Pigs,"['Horror', 'Indie', 'Walking Simulator', 'Adventure', 'First-Person', 'Atmospheric', 'Dark', 'Singleplayer', 'Linear', 'Short', 'Action', 'Psychological Horror', 'Survival Horror', 'Story Rich', 'Stealth', 'Great Soundtrack', 'Survival', 'Puzzle', 'Steampunk', 'Gore']","['Single-player', 'Full controller support', 'Captions available', 'Steam Cloud']",239200,72,The Chinese Room,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,221217
Castlevania: Lords of Shadow 2,"['Action', 'Adventure', 'Vampire', 'Hack and Slash', 'Gothic', 'Singleplayer', 'Third Person', 'Fantasy', 'Action RPG', 'Metroidvania', 'Dark', 'Violent', 'RPG', 'Story Rich', 'Horror', 'Gore', 'Atmospheric', 'Great Soundtrack', 'Spectacle fighter', 'Platformer']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",239250,58,MercurySteam,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,87290
Q.U.B.E: Director's Cut,"['Puzzle', 'Indie', 'First-Person', 'Action', 'Adventure', 'Sci-fi', 'Singleplayer', 'Physics', 'Space', 'Atmospheric', 'VR', 'Platformer', 'Science', 'Soundtrack', 'Strategy', 'Classic']","['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",239430,0,Toxic Games,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,29065
Soldier Front 2,"['Free to Play', 'Action', 'FPS', 'Multiplayer', 'Shooter', 'Massively Multiplayer', 'Singleplayer', 'First-Person', 'Open World']","['Multi-player', 'Co-op', 'Steam Achievements', 'Steam Trading Cards']",239660,0,Dragonfly,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,2003999
Hate Plus,"['Visual Novel', 'Indie', 'Anime', 'Sci-fi', 'Story Rich', 'Politics', 'Interactive Fiction', 'Great Soundtrack', 'Singleplayer', 'Female Protagonist', 'Multiple Endings', 'Romance', 'Dating Sim', '2D', 'Mystery']","['Single-player', 'Steam Achievements', 'Steam Cloud']",239700,0,Love Conquers All Games,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,53327
PAC-MAN™ and the Ghostly Adventures,"['Action', 'Platformer', '3D Platformer', 'Adventure']","['Single-player', 'Shared/Split Screen', 'Steam Achievements']",239720,0,NAMCO BANDAI Games,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,8781
Bleed,"['Action', 'Indie', 'Platformer', 'Female Protagonist', 'Fast-Paced', 'Shooter', '2D', 'Difficult', 'Pixel Graphics', 'Local Co-Op', 'Singleplayer', 'Arcade', 'Bullet Time', 'Side Scroller', ""Shoot 'Em Up"", 'Short', 'Cute', 'Local Multiplayer', 'Co-op', 'Retro']","['Single-player', 'Local Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Leaderboards']",239800,0,Ian Campbell,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,76775
Game Dev Tycoon,"['Simulation', 'Management', 'Indie', 'Strategy', 'Casual', 'Singleplayer', 'Economy', '2D', 'Moddable', 'Replay Value', 'Funny', 'Sandbox', 'GameMaker', 'Point & Click', 'Difficult', 'Great Soundtrack', 'Touch-Friendly', 'Adventure', 'Comedy', 'Isometric']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud']",239820,68,Greenheart Games,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2013,3416585
Dead State: Reanimated,"['Zombies', 'Survival', 'RPG', 'Turn-Based', 'Strategy', 'Singleplayer', 'Indie', 'Post-apocalyptic', 'Kickstarter', 'Turn-Based Strategy', 'Horror', 'Turn-Based Combat', 'Open World', 'Sandbox', 'Tactical', 'Simulation', 'Survival Horror', 'Isometric', 'Action', 'Base Building']","['Single-player', 'Steam Achievements', 'Steam Trading Cards']",239840,70,DoubleBear Productions,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2014,205491
Space Ace,"['Adventure', 'Casual', 'Action', 'Quick-Time Events', 'FMV', 'Classic']","['Single-player', 'Steam Achievements', 'Partial Controller Support']",240340,0,Digital Leisure Inc.,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984,383
Dragon's Lair 2: Time Warp,"['Adventure', 'Casual', 'Action', 'Classic', 'FMV', 'Quick-Time Events']","['Single-player', 'Steam Achievements', 'Partial Controller Support']",240360,0,Digital Leisure Inc.,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,1354
Quadrilateral Cowboy,"['Indie', 'Adventure', 'Action', 'Hacking', 'Cyberpunk', 'Puzzle', 'Programming', 'Female Protagonist', 'First-Person']","['Single-player', 'Steam Achievements', 'Steam Workshop', 'Steam Cloud', 'Stats', 'Commentary available']",240440,81,Blendo Games,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,7800
MotoGP™13,"['Racing', 'Sports', 'Simulation', 'Multiplayer']","['Single-player', 'Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",240600,0,Milestone S.r.l.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2013,65382
Wanderlust Adventures,"['Adventure', 'Indie', 'RPG', 'Action', 'Pixel Graphics', 'Open World', 'Online Co-Op', 'Action RPG', 'Multiplayer', 'Difficult', 'Crafting', 'Arcade', '2D']","['Single-player', 'Multi-player', 'Online Multi-Player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",240620,0,Yeti Trunk,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2015,16433
Wasteland 2: Director's Cut,"['RPG', 'Post-apocalyptic', 'Turn-Based', 'Strategy', 'Tactical', 'Adventure', 'Isometric', 'Kickstarter', 'Singleplayer', 'CRPG', 'Open World', 'Indie', 'Sci-fi', 'Crowdfunded', 'Turn-Based Strategy', 'Survival', 'Atmospheric', 'Exploration', 'Action RPG', 'Action']","['Single-player', 'Steam Achievements', 'Captions available', 'Partial Controller Support', 'Steam Cloud']",240760,87,inXile Entertainment,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2014,919576
Half Minute Hero: The Second Coming,"['RPG', 'Indie', 'JRPG', 'Action', 'Fast-Paced', 'Great Soundtrack', 'Comedy', 'Pixel Graphics', 'Retro', 'Action RPG', 'Multiplayer', 'Adventure', 'Singleplayer', '2D']","['Single-player', 'Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Steam Leaderboards', 'Includes level editor']",240970,79,Opus,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2014,50713
Contraption Maker,"['Puzzle', 'Physics', 'Casual', 'Indie', 'Simulation', 'Sandbox', 'Level Editor', '2D', 'Comedy', 'Singleplayer', 'Co-op', 'Multiplayer']","['Single-player', 'Multi-player', 'Online Multi-Player', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Includes level editor']",241240,0,Game Dev Castle,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,78293
Sherlock Holmes: Crimes and Punishments,"['Detective', 'Adventure', 'Mystery', 'Crime', 'Atmospheric', 'Puzzle', 'Investigation', 'Story Rich', 'Singleplayer', 'Point & Click', 'Historical', 'Third Person', 'Open World', 'Action', 'Choices Matter', 'First-Person', 'Horror', 'Classic', 'Indie']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",241260,77,Frogwares,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,60837
Ittle Dew,"['Adventure', 'Indie', 'Puzzle', 'Female Protagonist', 'Cute', 'Comedy', '2D', 'Exploration', 'Singleplayer', 'Funny', 'Great Soundtrack', 'Top-Down', 'Action', 'Cartoony', 'Short', 'Sokoban', 'RPG']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']",241320,67,Ludosity,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,41665
